host_id,host_name,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value
9830394,Vanessa,Brooklyn,NY,11216,United States,40.67640973,-73.95161521,Apartment,Entire home/apt,10,1,4,5,Real Bed,,$250.00 ,355,0,,,,
1031630,Breanna,New York,NY,10002,United States,40.71983034,-73.99553426,Apartment,Private room,2,1,1,1,Real Bed,,$95.00 ,181,77,94,9,9,9
58979,Jennifer,New York,NY,10011,United States,40.74361162,-73.99945868,,Private room,2,1,1,1,Real Bed,,$165.00 ,363,23,98,10,10,9
24727907,Chris,Queens,NY,11106,United States,40.7634339,-73.92302201,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$105.00 ,338,0,,,,
2220859,Verena  And Dylan,Brooklyn,NY,11216,United States,40.68229049,-73.94286642,Apartment,Private room,2,1,1,1,Real Bed,,$120.00 ,363,3,84,7,7,9
2339,Dimitri,New York,NY,10009,United States,40.72207128,-73.98396256,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$270.00 ,330,72,91,9,9,9
17462748,Steven,Brooklyn,NY,11207,United States,40.68811168,-73.91316139,Apartment,Entire home/apt,9,2,4,4,Real Bed,,$285.00 ,347,0,,,,
13785793,Gordon,New York,NY,10002,United States,40.71628404,-73.99077591,Apartment,Private room,2,1,1,1,Real Bed,,$175.00 ,365,0,,,,
2948491,Ananthan,New York,NY,10011,United States,40.74748333,-74.00570485,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$219.00 ,365,10,86,9,9,8
10027131,Alexey,Brooklyn,NY,11230,United States,40.61535576,-73.9533768,Apartment,Shared room,1,1,1,1,Real Bed,,$33.00 ,365,0,,,,
10027131,Alexey,Brooklyn,NY,11230,United States,40.61541865,-73.95365349,Apartment,Shared room,1,1,1,1,Real Bed,,$33.00 ,362,1,80,10,10,10
19010261,Geo,New York,NY,10009,United States,40.72834109,-73.9775578,Apartment,Private room,2,1,1,1,Real Bed,,$97.00 ,327,22,91,10,9,9
2470739,Sarah,New York,NY,10003,United States,40.72855813,-73.98720616,Apartment,Entire home/apt,8,1,2,3,Real Bed,,$349.00 ,330,11,89,8,10,8
11784239,Mateo,Brooklyn,NY,11249,United States,40.71270909,-73.96653814,Apartment,Private room,1,1,1,1,Real Bed,,"$1,400.00 ",311,0,,,,
23490070,Devon,Brooklyn,NY,11231,United States,40.68195939,-74.00327336,Apartment,Private room,1,1,1,1,Real Bed,,$50.00 ,43,0,,,,
21558200,Mark,Bronx,NY,10466,United States,40.89298079,-73.86232416,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$195.00 ,365,0,,,,
11506263,Matt,New York,NY,10016,United States,40.74382485,-73.9812914,Apartment,Entire home/apt,8,3.5,4,4,Real Bed,,$800.00 ,320,0,,,,
11790396,Naleye,New York,NY,10009,United States,40.72638489,-73.98225494,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$175.00 ,362,4,90,10,10,9
11790373,James,New York,NY,10036,United States,40.75979539,-73.9969873,Apartment,Entire home/apt,7,1,2,4,Real Bed,,"$1,000.00 ",311,0,,,,
18065544,Nate,Brooklyn,NY,11206,United States,40.70661058,-73.9413427,Apartment,Entire home/apt,16,2,5,7,Real Bed,,$450.00 ,258,0,,,,
8238819,Shana And Eric,Brooklyn,NY,11222,United States,40.73306102,-73.95416051,Apartment,Private room,2,1,1,1,Real Bed,,$83.00 ,343,26,92,9,9,9
6465636,Andrew,Brooklyn,NY,11201,United States,40.69455942,-73.98456618,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,362,4,100,10,9,9
7068873,Rassan And Laurel,New York,NY,10012,United States,40.72817034,-74.00040534,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$220.00 ,282,6,88,9,10,9
4467358,Lola,New York,NY,10012,United States,40.7247796,-74.00070211,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$275.00 ,355,42,95,10,10,9
1267021,Sharma,Jackson Heights,NY,11372,United States,40.75061878,-73.89398915,House,Private room,6,1,1,2,Real Bed,,$79.00 ,365,4,100,8,9,10
4158694,Alexander,New York,NY,10002,United States,40.71943523,-73.9862322,Apartment,Entire home/apt,7,2,2,2,Real Bed,,$96.00 ,305,0,,,,
2408226,Adam,New York,NY,10036,United States,40.75980706,-73.99287698,Apartment,Entire home/apt,4,1,3,3,Real Bed,,$250.00 ,358,58,85,8,10,9
1040156,Ms.Altyn,Brooklyn,NY,11221,United States,40.69753844,-73.93041369,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,365,6,92,8,9,9
13068709,Jason,New York,NY,10017,United States,40.75374398,-73.97506188,Apartment,Entire home/apt,3,1,0,1,Real Bed,,$159.00 ,334,26,98,10,10,10
7831209,Gus,New York,NY,10035,United States,40.80616844,-73.93867686,House,Private room,2,3,1,1,Real Bed,,$45.00 ,359,8,80,6,8,9
1425449,Lenie,New York,NY,10016,United States,40.74233579,-73.98028218,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$199.00 ,267,60,95,10,9,9
1340007,Roger,Brooklyn,NY,11237,United States,40.70270853,-73.91565615,Apartment,Entire home/apt,6,2,3,3,Real Bed,,$220.00 ,323,42,97,10,9,10
5166525,Alessandra,New York,NY,10010,United States,40.73883683,-73.98025785,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$157.00 ,8,0,,,,
12266406,Olga,Astoria,NY,11106,United States,40.76249468,-73.92729422,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$149.00 ,92,19,97,10,10,10
9727681,Nate,New York,NY,10011,United States,40.74332054,-73.98940689,Apartment,Entire home/apt,4,2,2,2,Real Bed,,$850.00 ,92,4,100,10,10,10
1308282,Sam,Brooklyn,NY,11238,United States,40.6783836,-73.95549193,Apartment,Entire home/apt,6,1,2,2,Real Bed,,$197.00 ,337,9,84,7,8,8
182119,Kaitlin & Dave,New York,NY,10003,United States,40.72424353,-73.98980615,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$159.00 ,281,107,92,8,10,9
17384869,John,New York,NY,10003,United States,40.72715359,-73.990074,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$169.00 ,352,15,85,9,9,9
1581627,Mark,Brooklyn,NY,11211,United States,40.71365056,-73.96690681,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$225.00 ,335,5,100,10,10,10
23890748,Huaqin,Queens,NY,11377,United States,40.73694825,-73.92388886,House,Private room,2,1,1,1,Real Bed,,$58.00 ,364,0,,,,
13935516,Natalie,Brooklyn,NY,11207,United States,40.68555139,-73.90155867,Apartment,Private room,1,1,1,1,Real Bed,,$55.00 ,90,11,84,8,7,8
507527,Max,Queens,NY,11109,United States,40.74461156,-73.95910394,Apartment,Entire home/apt,2,1,2,1,Real Bed,,$120.00 ,316,0,,,,
18013620,Aaron,New York,NY,11105,United States,40.777597,-73.92011463,Apartment,Entire home/apt,5,1,3,3,Real Bed,,$110.00 ,138,2,100,10,10,10
614930,David,New York,NY,10003,United States,40.72618885,-73.97730664,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$89.00 ,9,0,,,,
19450004,Arwa,Queens,NY,11102,United States,40.77228378,-73.9148924,Apartment,Private room,2,1,1,1,Real Bed,,$68.00 ,365,0,,,,
1821541,Mae,Brooklyn,NY,11211,United States,40.71452323,-73.94629754,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,216,0,,,,
4192794,Anna,Staten Island,NY,10301,United States,40.63131646,-74.08799089,House,Private room,2,1.5,1,1,Real Bed,,$47.00 ,307,10,100,10,9,9
2156913,Oz,Astoria,NY,11106,United States,40.76498131,-73.91951332,Apartment,Private room,2,1,1,1,Real Bed,,$85.00 ,365,2,100,10,10,10
4081225,Alanna,New York,NY,10019,United States,40.76695833,-73.98751957,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$175.00 ,310,3,93,9,10,9
7615095,Susan,Brooklyn,NY,11215,United States,40.67257778,-73.97216991,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$135.00 ,141,1,100,10,10,10
179679,Ginger,Brooklyn,NY,11211,United States,40.7114803,-73.95573261,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,338,86,84,8,9,8
324652,Peter,New York,NY,10014,United States,40.73128899,-74.00464327,Apartment,Private room,2,,1,,Real Bed,,$149.00 ,169,2,100,8,10,10
3969287,Julien,Brooklyn,NY,11221,United States,40.68695551,-73.9439092,House,Private room,2,1,1,1,Real Bed,,$100.00 ,125,0,,,,
23787819,Rosie,New York,NY,10017,United States,40.75363994,-73.97186233,Apartment,Private room,2,1,1,1,Real Bed,,$999.00 ,365,0,,,,
3332129,Erik B,Brooklyn,NY,11231,United States,40.67927091,-74.01329693,Apartment,Shared room,4,1,1,1,Real Bed,,$95.00 ,365,1,,,,
2666291,Matthew,New York,NY,10026,United States,40.80360175,-73.9573344,Apartment,Private room,2,1,1,1,Real Bed,,$89.00 ,362,0,,,,
15447043,Elnaz,New York,NY,10011,United States,40.74142145,-74.00253787,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$350.00 ,365,10,100,9,10,9
4766097,Alex,Brooklyn,NY,11211,United States,40.71614499,-73.94458508,Apartment,Private room,1,1,1,1,Real Bed,,$175.00 ,238,4,90,8,10,9
1580862,Vincenzo & Frank,Brooklyn,NY,11210,United States,40.63613027,-73.94520099,Apartment,Private room,5,1,1,3,Real Bed,,$135.00 ,313,2,90,10,8,10
9990930,Alexander,Brooklyn,NY,11249,United States,40.7175051,-73.95895497,Apartment,Private room,2,1.5,1,1,Real Bed,,$95.00 ,111,0,,,,
1855304,Joe,New York,NY,10026,United States,40.79740553,-73.96252739,Apartment,Private room,2,1,1,1,Real Bed,25,$120.00 ,365,38,93,9,9,9
18152684,Rassi,New York,NY,10001,United States,40.74781864,-73.9939815,Apartment,Entire home/apt,10,2,4,4,Real Bed,,$895.00 ,365,0,,,,
9007385,Talia,Brooklyn,NY,11215,United States,40.67569238,-73.9802848,Apartment,Entire home/apt,4,1,2,3,Real Bed,,$165.00 ,289,0,,,,
4622027,Damon And Kent,Brooklyn,NY,11233,United States,40.68193862,-73.92895554,House,Entire home/apt,6,1,2,3,Real Bed,,$139.00 ,287,45,95,9,9,10
2311061,Jessica,New York,NY,10009,United States,40.72897345,-73.98013837,Apartment,Private room,2,1,1,1,Real Bed,,$120.00 ,111,7,97,10,10,10
6845428,Cenk,New York,NY,10010,United States,40.73491872,-73.97752332,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$159.00 ,120,14,90,8,10,9
2641222,Andy,Brooklyn,NY,11231,United States,40.67643575,-73.99862261,Apartment,Private room,2,1,1,2,Real Bed,,$94.00 ,360,2,90,10,8,9
5655889,East Village Loft,New York,NY,10009,United States,40.72351247,-73.98283066,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,$299.00 ,364,11,98,9,10,10
24412831,Kate,New York,NY,10031,United States,40.82257433,-73.95258215,Apartment,Private room,2,1,1,1,Real Bed,,$65.00 ,0,0,,,,
1707185,Agha,Brooklyn,NY,11211,United States,40.72123552,-73.95362109,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$180.00 ,365,0,,,,
7291745,Michael,New York,NY,10016,United States,40.74553121,-73.97503096,Apartment,Entire home/apt,5,1,2,3,Real Bed,,$220.00 ,321,9,80,8,9,8
2156913,Oz,Astoria,NY,11106,United States,40.75556503,-73.93188411,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,365,3,84,9,7,8
3539193,Victoria,New York,NY,10065,United States,40.76740215,-73.96934014,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$250.00 ,365,3,93,9,9,9
270064,Sean,Brooklyn,NY,11206,United States,40.70248791,-73.94879931,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$139.00 ,234,68,95,10,8,10
6874740,Bloz,Astoria,NY,11105,United States,40.7773535,-73.90681221,Apartment,Private room,3,,1,1,Real Bed,,$55.00 ,361,40,76,6,9,8
266230,Missy,Brooklyn,NY,11217,United States,40.68191034,-73.97982134,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$159.00 ,134,12,92,8,9,9
4023680,Heath,Brooklyn,NY,11249,United States,40.70958429,-73.96616693,Apartment,Private room,2,1,1,1,Real Bed,,$75.00 ,0,0,,,,
12192965,Vanessa,New York,NY,10013,United States,40.71901717,-73.9980196,Bed & Breakfast,Private room,6,1,1,3,Real Bed,,$175.00 ,364,7,89,9,9,9
4605374,Ed,JACKSON HEIGHTS,NY,11372,United States,40.75173507,-73.88129137,House,Private room,2,1,1,3,Real Bed,,$85.00 ,360,1,100,10,2,4
3759584,Aaron,New York,NY,10025,United States,40.79570756,-73.96292439,Apartment,Private room,2,2,1,2,Real Bed,,$85.00 ,364,0,,,,
10027131,Alexey,Brooklyn,NY,11226,United States,40.65160226,-73.95071622,Apartment,Shared room,1,1.5,1,1,Real Bed,,$33.00 ,365,0,,,,
19642845,Svetlana,Brooklyn,NY,11230,United States,40.61136952,-73.96919212,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,364,2,90,10,9,9
818418,Rehana,Brooklyn,NY,11237,United States,40.71002111,-73.93072853,Loft,Private room,4,1,1,2,Real Bed,,$85.00 ,328,44,91,9,9,9
6338819,Nazanin,Brooklyn,NY,11237,United States,40.70068862,-73.92423761,Apartment,Entire home/apt,3,1,2,1,Real Bed,400,$175.00 ,365,0,,,,
10315280,Jessica,New York,NY,10016,United States,40.74909592,-73.98300412,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$225.00 ,324,0,,,,
645887,Theresa,New York,NY,11211,United States,40.71316796,-73.94851074,Apartment,Entire home/apt,4,1,2,4,Real Bed,,$225.00 ,331,19,96,10,10,9
10417277,Paula,New York,NY,10032,United States,40.83750036,-73.94104206,Apartment,Private room,1,1,1,1,Real Bed,,$40.00 ,364,0,,,,
16903170,Dan,New York,NY,10028,United States,40.77374556,-73.95265845,House,Entire home/apt,16,6,5,16,Real Bed,,"$1,250.00 ",301,25,98,10,10,10
3202222,Michelle,New York,NY,10013,United States,40.72295833,-74.00770071,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$150.00 ,257,23,94,9,10,10
5989637,Pauline,New York,NY,10021,United States,40.76819705,-73.94900028,Apartment,Entire home/apt,1,1,1,1,Real Bed,,$95.00 ,153,3,80,6,10,10
1145621,Don,New York,NY,10010,United States,40.74065061,-73.99374565,Apartment,Entire home/apt,6,2.5,2,3,Real Bed,,$495.00 ,365,4,90,9,10,9
714200,Baron,"Wadsworth Terrace, Manhattan, New York",NY,10040,United States,40.85887508,-73.92886263,Apartment,Private room,3,1,1,1,Real Bed,,$69.00 ,345,89,97,10,8,10
378737,Parris,Brooklyn,NY,11221,United States,40.68908469,-73.92893181,House,Private room,2,1,1,1,Real Bed,,$250.00 ,365,0,,,,
5344032,Iryna,New York,NY,10005,United States,40.70687113,-74.0069918,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$150.00 ,109,11,95,10,9,9
888777,Desiree,Brooklyn,NY,11213,United States,40.67422655,-73.94777447,Apartment,Shared room,3,1,1,2,Real Bed,,$60.00 ,363,4,90,9,9,10
1267532,Amel,Brooklyn,NY,11217,United States,40.68437727,-73.9776636,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$200.00 ,365,1,,,,
8186353,Justin,New York,NY,10033,United States,40.84467481,-73.9359078,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,365,7,94,9,9,9
7357814,Ûóntny,Brooklyn,NY,11233,United States,40.69118106,-73.91309394,Apartment,Private room,2,1,1,1,Real Bed,,$50.00 ,69,30,93,10,8,9
6823089,Michiel,Brooklyn,NY,11216,United States,40.67586756,-73.94805265,Apartment,Private room,2,1,1,1,Real Bed,,$50.00 ,136,0,,,,
8672793,Lara,New York,NY,10040,United States,40.85714444,-73.93208803,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$120.00 ,358,12,92,8,9,9
170611,Al,New York,NY,10016,United States,40.74564574,-73.98127162,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$150.00 ,229,0,,,,
25065304,Caleb,Brooklyn,NY,11221,United States,40.69836503,-73.92990976,Apartment,Entire home/apt,2,1,0,2,Real Bed,,$95.00 ,0,0,,,,
14543419,Tommi And Juli,Brooklyn,NY,11216,United States,40.67209582,-73.95371628,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$110.00 ,1,3,93,10,7,9
3864968,Joanna,New York,NY,10011,United States,40.73751327,-73.99472375,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$250.00 ,365,0,,,,
14453281,Olivia,New York,NY,10010,United States,40.73619989,-73.98097073,Apartment,Private room,4,1,1,2,Real Bed,,$180.00 ,327,3,100,10,10,10
7786496,Christian,New York,NY,10012,United States,40.72761197,-74.00651238,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$275.00 ,365,0,,,,
1319219,Ny Moore Hostel,Brooklyn,NY,11206,United States,40.7045087,-73.93845693,Dorm,Shared room,3,1,1,3,Real Bed,1200,$55.00 ,298,5,90,9,9,10
21914024,Romero,Brooklyn,NY,11213,United States,40.67191867,-73.94741153,House,Private room,4,1,1,3,Real Bed,,$40.00 ,362,0,,,,
5453492,Atilla,Brooklyn,NY,11206,United States,40.70671406,-73.94119146,Apartment,Private room,1,1,1,1,Real Bed,,$50.00 ,365,0,,,,
10175991,Sarah,New York,NY,10075,United States,40.77008714,-73.94927565,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$129.00 ,1,11,96,10,9,9
4524851,Oriya,New York,NY,10025,United States,40.80188961,-73.96494281,Apartment,Private room,2,1,1,1,Real Bed,,$85.00 ,294,129,89,8,9,9
5657364,Kevin,Brooklyn,NY,11230,United States,40.63456783,-73.97116866,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$120.00 ,358,0,,,,
3364967,Suzi And Elvis,Queens,NY,11105,United States,40.7768971,-73.90880811,Apartment,Private room,3,1,1,1,Real Bed,,$55.00 ,363,57,75,7,9,8
14204,Emily,Brooklyn,NY,11231,United States,40.67950155,-74.00999594,Apartment,Entire home/apt,5,1,2,2,Real Bed,,$225.00 ,362,8,100,9,9,9
21771868,Mollie,New York,NY,10016,United States,40.74222673,-73.98242843,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$200.00 ,361,3,100,9,9,9
3846370,Anna,Brooklyn,NY,11205,United States,40.69656813,-73.96686395,Loft,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,290,2,86,8,7,8
15609898,Matthew,Brooklyn,NY,11221,United States,40.69883223,-73.92785988,Apartment,Private room,1,1.5,1,1,Real Bed,,$65.00 ,206,0,,,,
1628298,Nancy,New York,NY,10012,United States,40.72701438,-74.00053392,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,215,0,,,,
4384463,Farindokht,New York,NY,10003,United States,40.73043888,-73.98525653,Apartment,Private room,2,1,1,1,Real Bed,,$89.00 ,365,2,100,8,10,8
577199,Santa,Brooklyn,NY,11221,United States,40.6874555,-73.92581074,Apartment,Entire home/apt,4,1,0,2,Real Bed,,$80.00 ,360,21,87,9,8,8
7262475,Tom,New York,NY,10012,United States,40.7270187,-73.99383703,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$175.00 ,7,0,,,,
2158706,James,Riverdale,NY,10463,United States,40.88435789,-73.91267205,Apartment,Private room,1,1,1,1,Real Bed,,$29.00 ,348,6,93,9,9,9
1417306,Nadya,Queens,NY,11373,United States,40.73857744,-73.87718076,Apartment,Private room,2,2,1,1,Real Bed,,$120.00 ,365,3,96,9,9,9
17570676,Bonnie,Rego Park,NY,11374,United States,40.73332737,-73.85608642,Apartment,Entire home/apt,3,2,2,2,Real Bed,,$150.00 ,365,0,,,,
24839824,Elvira,New York,NY,10019,United States,40.76454251,-73.9921758,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$295.00 ,3,0,,,,
19588119,Adam,New York,NY,10004,United States,40.70572517,-74.00995969,Apartment,Entire home/apt,4,2,2,2,Real Bed,,$250.00 ,364,0,,,,
16444411,Emilie,New York,NY,10003,United States,40.72986606,-73.98935244,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$300.00 ,27,1,100,10,8,10
289758,Leandro,New York,NY,10026,United States,40.79998954,-73.94750072,Apartment,Private room,2,1,1,1,Real Bed,,$250.00 ,64,0,,,,
1337972,Jessica And Hendrik,Brooklyn,NY,11205,United States,40.69198896,-73.97215926,Apartment,Private room,2,1,1,2,Real Bed,1800,$154.00 ,365,6,100,9,10,10
1789655,James,Brooklyn,NY,11221,United States,40.69259904,-73.91939267,House,Private room,2,3,1,1,Real Bed,,$58.00 ,329,9,87,9,8,9
5219616,Remi,Brooklyn,NY,11221,United States,40.68495062,-73.92868706,House,Shared room,6,1,1,6,Real Bed,,$35.00 ,365,1,100,8,10,10
1622170,Jason,Brooklyn,NY,11211,United States,40.7134595,-73.94482396,Loft,Private room,2,1,1,1,Real Bed,,$65.00 ,324,10,98,10,9,10
18670647,Mondana,New York,NY,10014,United States,40.73366202,-74.00651494,Apartment,Shared room,2,1,1,1,Airbed,,$80.00 ,363,9,93,9,10,9
6706148,Claire,New York,NY,10011,United States,40.73826396,-73.99931776,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$200.00 ,352,4,85,10,10,8
945930,Tim,New York,NY,10001,United States,40.74805174,-73.99727515,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$350.00 ,10,0,,,,
9819494,David,New York,NY,10027,United States,40.81096951,-73.95843072,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$200.00 ,281,0,,,,
8919987,Charles,Queens,NY,11432,United States,40.71216104,-73.79072401,Apartment,Private room,2,1,1,1,Real Bed,,$212.00 ,365,0,,,,
5164854,Lilia,New York,NY,10030,United States,40.82024225,-73.93799064,Apartment,Private room,2,1,1,1,Real Bed,,$60.00 ,318,4,70,5,7,7
7875402,Keenan,New York,NY,10030,United States,40.81927953,-73.95492412,Apartment,Private room,3,1,1,2,Real Bed,,$55.00 ,365,50,86,9,8,9
8772693,Billy,New York,NY,10014,United States,40.73119057,-74.00614579,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,74,12,90,9,10,9
3665794,Jack,New York,NY,10009,United States,40.72698526,-73.97968592,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$110.00 ,283,67,95,9,10,9
7738257,Jesse,Brooklyn,NY,11205,United States,40.68902342,-73.97220744,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$119.00 ,332,2,100,10,10,9
594924,Katharine,Brooklyn,NY,11238,United States,40.67411063,-73.96086894,Apartment,Entire home/apt,3,2,1,2,Real Bed,,$200.00 ,364,5,91,9,7,10
24640833,Antonio And Gizem,Queens,NY,11374,United States,40.73286771,-73.86089933,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$60.00 ,1,0,,,,
10577999,Barak,New York,NY,10009,United States,40.72320938,-73.98417871,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$120.00 ,1,0,,,,
9166868,Tom And Anna,Brooklyn,NY,11211,United States,40.71302664,-73.96890453,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$210.00 ,90,14,100,9,10,10
23048183,Dania,New York,NY,10012,United States,40.72469314,-73.99740787,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$400.00 ,365,1,,,,
489448,Tina,Brooklyn,NY,11206,United States,40.69783304,-73.93674333,Loft,Private room,2,1,1,1,Real Bed,240,$60.00 ,336,13,98,10,8,9
21521786,Blanca,New York,NY,10009,United States,40.72850073,-73.98002959,Apartment,Private room,2,2,1,1,Real Bed,,$375.00 ,365,0,,,,
127772,Will,New York,NY,10027,United States,40.81821847,-73.94094688,Apartment,Entire home/apt,6,1,2,2,Real Bed,750,$99.00 ,331,111,91,9,8,9
16135692,Antoine,New York,NY,11220,United States,40.64826179,-74.00753343,Apartment,Private room,3,1,1,1,Real Bed,,$40.00 ,185,1,,,,
417504,Dana,Brooklyn,NY,11222,United States,40.73842314,-73.9531238,Apartment,Entire home/apt,4,1,,2,Real Bed,,$249.00 ,365,2,80,10,7,9
8291398,Andy,New York,NY,10019,United States,40.76744036,-73.98738723,Apartment,Private room,1,1,1,1,Real Bed,,$89.00 ,340,1,80,,,
4815623,Sean,New York,NY,10035,United States,40.79763697,-73.94090341,Apartment,Private room,6,2,1,2,Real Bed,,$145.00 ,365,11,100,9,10,10
445932,Martin,New York,NY,10003,United States,40.72788016,-73.98871974,Apartment,Private room,2,1,1,1,Real Bed,0,$80.00 ,37,4,95,9,10,10
21977919,Nathaniel,New York,NY,10040,United States,40.85440406,-73.93091153,Apartment,Entire home/apt,2,1,2,2,Real Bed,,$185.00 ,67,0,,,,
